PR,Only run htmllint on Travis,So as to avoid any dependence on Java for normal users of the Gruntfile The local HTML validator and thus htmllint requires Java,,cvrebert,2015-09-25 22:37:44,2015-09-25 22:57:44
PR,Docs Fix typo in contributing regarding normalize css,,,"alberto,cvrebert",2015-09-25 23:45:29,2015-09-26 18:06:40
PR,Mention Chrome meta bug on Wall of Browser Bugs,,,cvrebert,2015-09-27 08:19:12,2015-09-27 08:25:57
PR,Port 17712 over to Bootstrap v4,Refs 17712,,cvrebert,2015-09-27 08:29:17,2015-09-27 08:33:02
PR,v4 Filled leftover placeholder,,,cvrebert,2015-09-27 15:33:57,2015-09-27 19:53:15
PR,Use backticks code for JS snippets in docs headings,Closes 17192,,cvrebert,2015-09-28 19:25:57,2015-09-28 19:30:04
PR,Docs clarify purpose of CSS class in to fade,Addresses 17717 v3 fix,,cvrebert,2015-09-28 20:51:45,2015-09-28 21:36:44
PR,v4 dev Clarify the purpose of CSS class in to fade,Addresses 17717 v4 fix,,"cvrebert,cvrebert",2015-09-28 21:01:42,2015-09-28 21:37:06
PR,Fix bug 16980,Added a flag to check if it is currently switching tabs It queues the events until finished switching tabs and triggers the last queued event,,,2015-09-29 15:36:13,2015-09-29 15:47:55
PR,Rename scsslint yml to scss lint yml,The docs of SCSS Lint say this configuration Configuration from scss lint yml in the current working directory if it exists Configuration from scss lint yml in the user is home directory if it exists I recently switched to atom installed the SCSS linter it uses the ruby linter and inherists its settings and was wondering why the BS config was not used I think this should by renamed so it works be default,,"nextgenthemes,cvrebert",2015-09-29 22:58:05,2015-09-29 23:15:49
PR,Add CSS portion of IE10 viewport bug workaround to docs examples,Fixes 17337,,cvrebert,2015-09-30 19:43:17,2015-09-30 19:51:33
PR,Today is 10 1,Test git operation Please ignore,,cvrebert,2015-10-01 03:53:41,2015-10-01 04:46:15
PR,Remove random trailing less than symbol,It was bugging me,,cvrebert,2015-10-01 04:05:46,2015-10-01 04:46:59
PR,Remove entry from Wall of Browser Bugs,has been closed as WONTFIX Refs 14124,,cvrebert,2015-10-01 17:36:48,2015-10-01 17:40:16
PR,Master,pull request test,,cvrebert,2015-10-02 23:45:06,2015-10-02 23:45:52
PR,Remove warnings on safari,Safari throws warnings on filter property which is set for IE Putting them in quotes removes the warning and leaves it working for IE,,,2015-10-04 17:42:29,2015-10-04 17:42:31
