IS,How to best define a propType for accepting a component as a prop,Given this contrived example what is the best definition of componentType,,"jimfb,zpao,zpao",2015-10-12 16:14:43,2015-10-12 17:35:03
IS,React Children map does not traverse as stated in the docs,According to the docs If children is a nested object or array it will be traversed However when I use this function on for example something like React children map this props children finds div and input type password but not the elements inside div Have I misunderstood the docs or is this a bug,,zpao,2015-10-12 21:55:05,2015-10-12 22:07:32
IS,Can i use react dom with react 0 13,Hi I try to upgrade some packages to support react 0 14 and react dom But if my understanding is right if i want to support 0 14 without warnings i cant support 0 13 anymore without asking people to do some workaround like aliasing areact dom' to areact' in the webpack config Is this right or i missing something,,"gaearon,jimfb,gaearon",2015-10-13 10:20:39,2015-10-13 11:22:38
IS,JSX listeners broken in React 0 14 for Android LTE 4 3 with NODE ENV wouldevelopment',I'm still quite new to React but I guess this is a bug in the React framework introduced in 0 14 Seems like all listeners attached with JSX are broken in native Android browser for Android LTE 4 3 when compiling code with NODE ENV development Everything works fine with NODE ENV production compilation I have tracked it down to being related to ReactErrorUtils that in development mode do guards on events The source code L58 L74 If I simply remove that part of code after compiling the React app the listeners starts working again I guess this is not intentional but instead a bug To reproduce problem in Android LTE 4 3 code that works in e g Chrome Browser Using the pre compiled Getting Started lib,,"jimfb,sebmarkbage",2015-10-13 08:08:39,2015-10-13 18:40:35
IS,ReactMount cache gets repopulated when unmounting nodes,0 14 does not have this problem only master Repro A slightly more elaborate case crashes without the new poison error if you unmount and remount the tree with the same keys,,sophiebits,2015-10-13 01:45:42,2015-10-13 19:19:24
IS,react dom is not published to Bower,,,zpao,2015-10-13 20:29:16,2015-10-13 20:30:41
IS,React 13 3 with addons minified version does not have TestUtils,If I include react with addons React addons TestUtils is available globally but if I include the minified version it is not,,"jimfb,zpao",2015-10-13 21:27:07,2015-10-13 21:29:03
IS,ReactCSSTransitionGroup unexpected behavior with 0 values,L22,,,2015-10-13 20:57:44,2015-10-13 21:54:21
IS,Invariant Violation Objects are not valid as a React child If you meant to render a collection of children use an array instead or wrap the object using createFragment object,In my component is render function I have If I change to this onItemClick bind this item to e onItemClick e item inside the map function everything works as expected,,,2015-10-14 05:39:54,2015-10-14 06:21:48
IS,defaultChecked do not render check attribute on second load,Hi I got my component who wo not check the radio when i go to the view id for the second time I started in my list component with react router at the index of the site i click on the view button of an element the radio is checked i return in my list and go to another or the same element and it is not checked anymore When i inspect the component in the React developer tool the radio has the defaultChecked true property What happen Thank you,,"zpao,jimfb",2015-10-14 16:51:51,2015-10-14 18:07:49
IS,Support kind and srclang attributes in react dom,These two properties are required for showing subtitles in video element but currently does not support in react attributes for subtitle kind is not required but better to add it too for different type of track Can these two add to the supported list so do not need to use dangerouslySetInnerHTML when render tracks,,,2015-10-14 08:15:35,2015-10-14 21:35:03
IS,TypeError Cannot read property 'toUpperCase' of undefined in some case instead of component not defined,this happens in meteor however I'm almost positive I did not have 2 versions of react not sure how I could check that img width 1247 alt screenshot 2015 10 14 20 15 15 src,,zpao,2015-10-15 00:23:19,2015-10-15 00:37:29
IS,ES6 Double import of CSS file CLOSED,So this is not a traditional kind of issue I do not know if it could be considered a traditional issue Normally I would turn to stack overflow but this is more or less an oddity that should not occur but I stumbled upon So I'm doing the setup for server side rendering with Webpack Express Babel Webpack dev middleware Basically the setup that I have right now is dev specific and generates the Webpack resources in memory on the Express server I then have React Router in place to facilitate routing History API on the front end So basically I have Express backend to render server side components and provide back end routing A front end React app that can hook into back end rendered components and hook the necessary events or do client based routing for routes not defined on the back end Now I'm using Node v4 x which does not support ES6 modules by default so I included a babel hook Everything works perfectly and Babel can parse everything if I remove the import statement from one of the subroutes Welcome or Faq it will bundle perfectly WebPack never complained about this when running babel loader and babel to compile the JSX and JS It is only when I introduced this hook to be able to import my front end components in the backend that it started going haywire I was hoping maybe someone here could explain to me why this happens Again I know Github Issues is not a place to ask questions but to reiterate I do not know if this is an issue or not,,"fkling,gaearon",2015-10-15 12:49:19,2015-10-15 14:11:02
IS,data attribute working only for html elements but not for custom component 0 13 3,Hello I create Component MyComponent then try in generated html you can find data test id parent but data test id child for root element of MyComponent can not find May be data attribute for custom component should be maped for root element Thank you,,"jimfb,jimfb",2015-10-15 12:23:17,2015-10-15 14:18:53
IS,Confused about performant way of key usage with a list of fixed count,Hi there I searched lots but I'm still confused about what is the best way to get the maximum performance in DOM operations and also CPU and memory usage I can do lot of assumptions but I would like to ask please I have a list with an always fixed count of 500 items lets say 5 to illustrate the example the list is a stream new elements frequently get pushed and old elements are removed List sample 2 1 Q In this example react will reuse the component instead of destroying and creating a new one everytime I push and remove an item If so maybe consumes less CPU than the first example Updating the context of each div may be more expensive in DOM operations than in the previous example So I do not know what is the best way to handle this to be honest I'm not even sure what reacts really does and what scare me most is what browser internals do I can image that for a list with very few amount of elements maybe option 2 will be prefered and with a huge list of elements option 1 is prefered Im saying non sense c I also can guess this will depend of the content of the div if the content of the divs is always same the option 2 will be like a noop and the option 1 will remove and append a new div every time I'm right Thanks in advance Sorry for asking here,,jimfb,2015-10-15 14:47:43,2015-10-15 16:53:21
IS,Bower ReactDOM Uncaught ReferenceError ReactDOM is not defined,After installing ReactDOM and adding it globally I get a ReferenceError that ReactDOM isnt defined,,"zpao,zpao",2015-10-15 18:05:10,2015-10-15 20:04:58
IS,How to avoid loaded two copies of React error when developing an external component,I am developing an external component let is say my component which I link to the project with npm link as it is in process and I need the package to reflect changes In the my component folder there are node modules react and node modules react dom as they are its dependencies However they are peerDependences so I did not suppose to bring them into the project linking this package However when using npm link it link the whole directory including node modules So when the project builds it includes packages 2 times from node modules and from node modules my component node modules This begins to affect when the component is using ReactDOM findDOMNode it causes this error Also it may help to understand what is happening the problem only appears if there are both node modules my component node modules react and node modules my component node modules react dom If there is only one of them there is no error message The usual package installation does not bring such error as there is no node modules react dom there How is it supposed to develop an external component and the project at the same time,,jimfb,2015-10-15 19:35:38,2015-10-15 22:43:04
IS,enqueueCallback invariant should specify identify actual object in failure message,Oddly enough the two examples below are not equal as I thought they would be I'm assuming that is because the function as assuming an optional callback But I would expect your code to do a typeof check and not just a defined check Can we change it to do a typeof fn 'function' check I can submit a PR,,"zpao,jimfb",2015-10-14 14:49:59,2015-10-16 16:39:56
