IS,Identity mapping symbol in mxnet,Just want to dump some inner result in the computation graph For example net mx sym Variable name 'X' net mx sym Convolution data net name 'conv' kernel 7 7 num filter 32 net mx sym Identity net,,,2016-08-23 09:37:37,2016-08-23 09:48:15
IS,Is there a simple way to make two similar networks share same weights,Hi i have some doubts about sharing weights Here is my naive way to define siamese network Any example code or hits will be appreciated thanks,,piiswrong,2016-08-23 04:56:26,2016-08-23 13:50:16
IS,batch norm cannot support unrolled rnn lstm,For unrolled rnn lstm we unroll the input sequence When i tried to use batch norm for input data after embed layer i fount it impossible for all characters in a sequnce with just one batch norm first batch norm calc mean and var in forward function every invoking just store in output and used in backward function but in unrolled lstm for one sequence with length m it may invoke forward function m times and we only get the last invoke mean and var which store in output so we loss some mean and var second moving mean and moving var are two ndarrays which we can not assign when the batch norm operator defined the two ndarrays are defined when the batch norm op created which is not support copy for sequence with m length in rnn lstm there may m times aux states for batch norm Is there any good way to use batch norm in unrolled rnn lstm,,piiswrong,2016-08-23 03:39:38,2016-08-23 15:00:21
IS,Is the iterator asychronous,I can not figure out if the standard mx io ndarrayiter will load another batch before it is required by e g the GPU Also I see there is an mx io csviter is that IO asynchronous and will get the data from disk whilst the previous batch is running,,mli,2016-08-23 07:56:03,2016-08-23 21:16:39
IS,Manipulating a network that is only giving by a symbol json,If one loads a pre defined network like Inception v3 from the MXNet model zoo you do not normally have the code that generated the graph Now I would like to take parts of the network and use it for my own purposes Do we have currently tools to do that besides manipulating the json file directly If not that should maybe be on the road map The only reference to this that I could find is this issuecomment 231419750 Could you maybe elaborate or did you actually mean recreating the model definition or manipulating the symbol graph after the fact,,"vchuravy,tqchen,vchuravy",2016-08-24 02:55:18,2016-08-24 04:34:48
IS,Gradient reversal layer without custom operator,I'm looking to implement unsupervised transfer learning architectures based on gradient reversal The idea is outlined nicely in this graphic from the paper img width 565 alt screen shot 2016 08 23 at 9 54 08 am src Any ideas on how to implement this approach without defining a custom gradient reversal operator layer I would prefer to use the Scala Package which does not have support for custom layers yet,,piiswrong,2016-08-23 14:07:36,2016-08-24 17:08:42
IS,mxnet python very slow compared to Torch,I have been trying to replicate the crepe model in mxnet And I think my model set up is correct this should run if you wanted to replicate However even after trying out various methods cpu 1 gpu 4 gpus mx mod Module mx simple bind mx FeedForward etc the best speed I can get is 10 hours per epoch of around 2 5 million words This means to do 50 000 epochs it would take me 57 years I think it took Zhang a week When I did the experiments there was no CuDNN no Titan X and the experiment for dbpedia takes about a week for 10 eras each era being 5000 epoches And others have mentioned For the record when I train the network on a Titan X Maxwell using CuDNN library and Torch in DIGITS on DBPedia dataset it takes 15 minutes per epoch 498400 training samples 56000 validation samples with samples truncated to max 1024 characters I made a post here I am not sure if I am doing something wrong perhaps not using full power of mxnet or if mxnet is just much slower than Torch and the module is complicated,,"mli,mli",2016-08-23 21:21:49,2016-08-24 23:59:13
IS,why simple batch return dataname and data shape,I analysed io util py in speech demo and warp ctc demo showing the the iterators return simplebatch and in simplebatch class only init provide data and provide label method I think provide data method return data when called Is it right but why it returns data name and data shape the code like follwing,,piiswrong,2016-08-25 01:33:47,2016-08-25 02:21:48
IS,warp ctc can not work on gtx1080,error test gpu,,"piiswrong,piiswrong",2016-08-25 03:51:03,2016-08-25 08:09:30
IS,How to free GPU momory of DataIter,I am trying to prefetch data when training the DataIter python code is somehow like this When training there are two processes on GPU and when I terminate the training process with Ctrl C only one process is terminated which occupied more memory The left process always occupied about 102M memory,,piiswrong,2016-08-25 09:43:14,2016-08-26 02:39:59
IS,Does mxnet has the ready made spp operation,I want to construct a network which need the spatial pyramid pooling spp spatial pyramid pooling in deep convolutional network for visual recognition operation Does mxnet has the ready made spp operation,,,2016-08-26 04:10:46,2016-08-26 06:33:48
