IS,Symfony 3 Form and OneToOne relation,Hi everybody I have a Contact entity and a Media entity In the Contact entity I have a OneToOne relation with my Media entity Help please if you want more information it is possible Thanks for advance,,xabbuh,2016-01-22 14:01:04,2016-01-23 11:12:56
IS,doctrine generate form Could not load type date,Issue When creating a form type via doctrine generate form it creates a line,,wouterj,2016-01-24 11:19:43,2016-01-24 17:21:53
IS,Twig render no variables on production environment Symfony2 2 8,Production environment shows all variables emtpy on twig template engine Dev environment works fine Controller php namespace AppBundle Controller use Sensio Bundle FrameworkExtraBundle Configuration Route use Symfony Bundle FrameworkBundle Controller Controller use Symfony Component HttpFoundation Request use Symfony Component HttpFoundation JsonResponse use GuzzleHttp class EstablishmentController extends Controller,,jakzal,2016-01-24 18:52:49,2016-01-25 10:07:45
IS,Is Symfony Debug Extension compatible with PHP7,Hi I'm working on packaging up Symfony for Ubuntu and testing against PHP7 but the Debian Ubuntu system has a special package previously called php5 symfony debug built from src Symfony Component Debug Resources ext which does not compile against PHP7 as per the attached log Symfony build failure txt,,"fabpot,fabpot",2016-01-25 06:15:35,2016-01-25 15:49:45
IS,translate The CSRF token is invalid Please try to resubmit the form,hi i havre the problem In my form the text The CSRF token is invalid Please try to resubmit the form is not translate I have the file translations validator fr yml and i havre this in The CSRF token is invalid Please try to resubmit the form,,"paradajozsef,paradajozsef",2016-01-25 14:07:46,2016-01-25 17:31:22
IS,Upgrade Symfony 2 0 to 2 1,Good day everybody Why does it have to be so difficult to migrate a Symfony 2 0 project to Symfony 2 1 I have left every single stone turned over looking for basic guides to help me step by step to migrate to 2 1 The Symfony cookbook is not of much help as this is basically the only thing for upgrading I can find on Symfony is website I tried to follow this document but I still do not know if this is all or whatever more I have to do to complete the migration I just need to get to 2 1 because then things will get easier with composer I have started working doing my internship at a company and one of their projects run on Symfony 2 0 and they want me to upgrade it to 2 8 LTS but before jumping to 2 8 I want to go through 2 1 and use the composer afterwards Please I need help with clear instructions,,"javiereguiluz,Tobion",2016-01-26 14:47:21,2016-01-26 14:54:40
IS,simple preauth is successful yet it checks other validators too,My simple preauth validate user after successful PreAuthenticatedToken then it goes fos oauth validation It should have stopped since user is successful authenticated Can someone guide me on how I can stop it going to fos oauth if it was successful login with simple preauth,,stof,2016-01-26 15:29:17,2016-01-26 15:33:37
IS,DX WebProfilerBundle Add HTTP return code in the Ajax request list table,Hi It would be nice to have a new column to get the HTTP return code of the AJAX request Sometime the request list contain one failed request and instead of having to go into the profiler it would be easier to directly have the failing one and go to the profiler entry straight away,,,2016-01-25 12:30:47,2016-01-27 04:53:44
IS,Process setInput converts resource to string,,,,2016-01-27 09:10:19,2016-01-27 09:16:40
IS,DX WebProfilerBundle Provide quick links to redirect responses in the toolbar,On pages where an application silently redirects a user away it may be confusing or difficult to debug because the toolbar may no errors the result is not what the developer expected and may not think to check redirects As an example a developer tries to login from login it fails but they do not know why because the current page load for login shows all green and has no log messages They would have to know to go through the profiler to find the login check request and look at the log there Further even if they know that the got looped around it would be much more convenient if the toolbar provided a link to those profiler pages instead of needing to go look it up My proposal is a toolbar tab similar to or perhaps an expansion of the AJAX tab which lists the result execution time and profiler link to pages that were loaded between the last page I was on and the one I'm currently on I'm not familiar with the internals of the toolbar so am unsure about how this might be implemented but perhaps by looking at the Referrer and matching that to recent profiler logs,,"xabbuh,iltar,javiereguiluz,iltar,stof,stof,fabpot,javiereguiluz,HeahDude",2016-01-23 00:43:58,2016-01-27 11:31:38
IS,AccessDeniedException remains uncaught,If i throw a new AccessDeniedException or in normal flow if a user does not have access to a page it is not getting resolved by Twig In fact I get an apache 500 with uncaught exception,,,2016-01-27 13:56:40,2016-01-27 15:03:03
IS,Dependency Injection isimple injection' or,Hi all A greeting I do not know where is the place to do it But I want to share it and discuss it I doubt has arisen We know the great power of the injection of dependencies within the program and Symfony What followed In Symfony I can create a service and injecting it into another But I can also inject the service container and have all services in a single variable Does this last sentence the application performance Is it advisable to use only the services I need Cheers,,"stof,xabbuh",2016-01-26 17:19:05,2016-01-27 17:15:22
IS,this container is null in sub request,This is my problem Can you give some hints Thanks,,,2016-01-28 02:39:23,2016-01-28 05:28:19
