IS,5 0 0 beta1 generated Gemfile uses wrong version of turbolinks,I think it ought to be using the version in master rather than the released 2 5 3 version The released version uses before filter and after filter which raise deprecation warnings with Rails 5 0 0 beta1 Alternatively turbolinks should have a 3 0 0 beta1 release,,"rafaelfranca,eileencodes,rafaelfranca",2015-12-29 18:51:26,2015-12-29 19:07:17
IS,AC Parameters should be mergeable with another AC Parameters,For context this occurs here in Kaminari L23,,rafaelfranca,2015-12-29 19:40:04,2015-12-29 20:08:16
IS,table name error,Hi I have this model class ConsultantInterview Report ActiveRecord Base mount uploader document GenericReportStageUploader after commit touch enrollment on create update belongs to consultant interview stage class name ConsultantInterview Stage foreign key consultant interview stage id validates document presence true validates observations presence true validates consultant interview stage presence true def touch enrollment self consultant interview stage touch enrollment end end and when I try to create a new instance return this error PG UndefinedTable ERROR relation reports does not exist LINE 5 WHERE a attrelid ' reports ' regclass SELECT a attname format type a atttypid a atttypmod pg get expr d adbin d adrelid a attnotnull a atttypid a atttypmod FROM pg attribute a LEFT JOIN pg attrdef d ON a attrelid d adrelid AND a attnum d adnum WHERE a attrelid ' reports ' regclass AND a attnum 0 AND NOT a attisdropped ORDER BY a attnum I test this in the console 2 2 2 024 ConsultantInterview Report table name reports I can solved this adding this in the model class ConsultantInterview Report ActiveRecord Base self table name consultant interview reports But do not know why is this happening,,"maclover7,rafaelfranca,rafaelfranca",2015-12-29 23:47:13,2015-12-30 00:56:38
IS,New Rails 5 app wo not Welcome Aboard 500 is instead,I'm excited about Rails 5 and want to play around with it but I'm unable to even view the Welcome Aboard page you should see when generating a new rails app Instead I get a 500 error and the only line in the logs is Started GET for 127 0 0 1 at 2015 12 29 15 21 01 0800 There are no other log messages whatsoever Reproduce I am on OSX El Capitan and have tried on Ruby 2 2 2 I regularly work with Rails 4 2 x 1 Generate a new rails app gem install rails v 5 0 0 beta1 rails new myapp cd myapp 2 Edit the gemfile gem 'rails' '5 0 0 beta1' 3 Hit the server As mentioned above there is no detail about the error in the server console nor logs Running the server in production mode produces the same problem with no additional detail For thrills I have tried both bundler 1 10 6 and 1 11 2 as well as WEBrick puma and thin Related Issues I have seen this posted on the Ruby On Rails Talk Google Group msg rubyonrails talk Ouccsxuw7q4 YeIk6izKDQAJ but there was no resolution yet,,"maclover7,rafaelfranca",2015-12-29 23:33:05,2015-12-30 01:10:05
IS,Docs in Configuring ActionController are outdated,The docs have a section to describe how to configure ActionController configuring action controller where it says That actually throws a deprecation warning because the correct approach now is config action dispatch default charset,,,2015-12-29 23:12:17,2015-12-30 07:50:33
IS,TestController params should return AC Parameters,It seems to me that params ought to be returning AC Parameters right,,,2015-12-29 15:32:08,2015-12-30 07:52:26
IS,undefined method clean' for Hash 5 0 0 beta1,Hello Sorry if this has been reported already I did search with no luck Anywho Rails 5 0 0 beta1 gives this undefined method instead of I'm guessing what should be undefined method for nil,,rafaelfranca,2015-12-30 09:10:23,2015-12-30 14:54:29
IS,Unknown format should return 404 rather than 204,In Rails 5 0 0 beta1 When I have a PiratesController with a show action and I run It seems that a 404 response is more appropriate in this case,,rafaelfranca,2015-12-30 17:41:35,2015-12-30 17:50:26
IS,respond to with empty block should raise MissingTemplateError if no template exists for that format,In Rails 4 2 5 if I do nothing in a respond to block and there is no template for that format I get a ActionView MissingTemplate error In Rails 5 0 0 beta1 no error is thrown and the server returns a 500 error No stacktrace is in the log Setup This HTML shows the error and the stack trace This message is in the log,,rafaelfranca,2015-12-30 16:54:35,2015-12-30 19:44:34
IS,raise in transactional callbacks true does not work in rspec and rails c sandbox,Just added the option raise in transactional callbacks true and it is working in the rails c But in rails c sandbox and also when running a spec with rspec I do not get an expection Is that the expected behavior,,rafaelfranca,2015-12-31 06:38:17,2015-12-31 06:42:37
IS,AC Parameters to unsafe h does not deep dup,I would think you would get back ' f language facet Tibetan right,,"prathamesh-sonpatki,prathamesh-sonpatki,prathamesh-sonpatki,prathamesh-sonpatki,prathamesh-sonpatki",2015-12-30 04:47:11,2015-12-31 08:04:43
IS,ActionCable stuffs on API only apps,I created an API app with Rails 5 0 0 beta1 I can see that ActionCable stuffs inside app channels directory even after passing skip action cable option It also gets loaded in rails console For my project I do not want ActionCable at all I believe that this would be the case for many API only apps,,"matthewd,prathamesh-sonpatki,prathamesh-sonpatki",2015-12-31 12:02:06,2015-12-31 12:07:13
IS,skip action cable option is not working,Passing skip action cable or C option when creating a new Rails app does not skip ActionCable for Rails 5 0 0 beta1,,matthewd,2015-12-31 12:06:50,2015-12-31 12:15:00
IS,Rails 5 0 0beta1 has a wasted space at cable coffee,It is existing at cable coffee first line,,,2016-01-01 03:56:28,2016-01-01 04:07:29
IS,quoted id failing,Rails 4 2 5 1 pry main r Restaurant first 2 pry main r quoted id 2 Rails 5 0 1 pry main r Restaurant first 2 pry main r quoted id NoMethodError private method quote value' called for Class 0x007f801cb24ca8 Did you mean quote bound value quoted id is marked TODO Deprecate this in sanitization rb but it is still called internally in connection adapters abstract quoting rb I can fix by patching the definition of quoted id But I doubt that is the right fix given the underlying changes in arel,,"ffmike,maclover7,ffmike,rafaelfranca,rafaelfranca,ffmike,rafaelfranca",2015-12-30 13:50:01,2016-01-01 17:13:30
IS,Error when starting rails server,There was a problem when I start the server 'rails s' throws me with following error bundle install works Mysql 5 7 10 installed through brew Rails 4 1 7 mysql2 gem 0 3 16,,"rafaelfranca,matthewd",2016-01-01 18:52:29,2016-01-01 18:54:08
IS,After Changing Columns of Model Fixture Is Not Working Well,Environment ruby 2 2 3p173 Rails 4 2 4 Description We can use rails g migration to change columns of a model However fixture is not updated properly in accordance with this kind of change This will lead to errors that would be very hard to track How to replicate this kind of problem 1 rails g model food name string number integer 2 rake db migrate 3 rake db test 4 rails g migration RemoveNameFromFood name string 5 rake db migrate 6 rake test Apart from removing this problem will also show up if you change the name of a column of a model,,rafaelfranca,2016-01-02 04:58:01,2016-01-02 07:39:06
IS,Validating does not stop even if one validation failed,In the validatng process of Model rails will run every validation even if the previous validation failed That is not the expected behavioral Rails should stop validating the data when one validation failed How to Replicate Run rails g Model test time record datetime Run rake db migrate Edit app models test rb to add two validations like this Run rake test What is Wrong During the validation rails should stop when the first validation failed Otherwise strange exception would be raised,,,2016-01-03 12:54:47,2016-01-03 13:51:10
IS,config assets precompile array and ruby 2 3 0,I have just tried to create a new rails 4 2 5 project with ruby 2 3 0 The behaviour of the and create a scss file in the pages subfolder Now try to access the generated page I am quiet familiar with rails development but my skills are limited when it comes to framework debugging I appreciate any help,,"maclover7,schneems,rafaelfranca",2016-01-03 22:54:02,2016-01-04 13:59:58
IS,ActionCable and posting to channel from ClientSide,Hi While investigating the codebase for ActionCable I spotted a method send L11 It wraps websocket is send method Does that mean that we are able to post to channel from the client side as well not only through the server side Can it be a potential security abuse I could not find a correct answer for this question and while trying to post to my test message channel from the browser I got an error on my server side Unable to process MessagesChannel receive body Hello from the browser,,javan,2016-01-04 09:27:18,2016-01-04 14:30:27
IS,new no content response when a template is missing creates unintuitive errors,I'm creating a new simple CRUD app and thought I would take the opportunity to try out rails 5 0 0 beta1 And I just wasted fifteen minutes trying to figure out why my extremely simple page was not working I have a resource called Card and in one of my views I have link to new card new card path but when I clicked the link nothing happened Nothing changed in my browser not even the URL and when I looked in the server log this is using Puma there was no indication that the server had even received a request Eventually I figured out that my mistake was a very simple one I would forgotten that I had not created the cards new html erb view yet and the new Rails 5 way of doing things seems to be to return 204 no content when it can not find the template rather than raising the error I suppose I see the logic in returning 204 when this is the case but this also gave me an extremely unintuitive error for what should be a very simple error and it took me 15 minutes to spot a problem something that in Rails 4 would have taken me 2 seconds Is there any way we can avoid this Maybe only return 204 in production mode not dev or include a config option like return 204 when template missing that is default true in prod but false in dev At the very least can we change things so that no template 204 responses actually appear in the server logs At the moment literally nothing appears whatsoever when I click a link which leads to a path with no template it is as if nothing has been clicked at all,,matthewd,2016-01-04 12:29:18,2016-01-04 17:51:38
IS,Rails 5 0 0 beta1 compile error hiredis 0 5 2 on windows,Hello this is my first issue on rails 5 and I would like to begin by thanking all the contributors 1 my system windows ruby 2 2 3 x64 Installing rails i had some troubles with hiredis 0 5 2 which can not be compiled on my system Version 0 6 1 can be compiled so i forced dependencies from This works but I wonder if there are downsides,,rafaelfranca,2016-01-04 16:58:18,2016-01-04 19:05:37
IS,Rails 5 0 0 beta1 exiting rails console issue,ctrl c looks like it exited to bash but did not Any bash command throw rails errors Typing exit works after 10 seconds not always with this message ERROR Could not cleanly terminate all actors in 10 seconds Also rails console does not automatically make a connect to postgres I have to type ModelName connection to force it to connect,,"maclover7,rafaelfranca,rafaelfranca,rafaelfranca",2015-12-31 23:43:35,2016-01-04 23:42:50
IS,ActiveModel Conversion to key inconsistent with ActiveModel Lint Tests test to key,The Lint says to key should return nil when persisted returns false But Conversion does not take persisted into account Note that other methods in Conversion do use persisted to make sure they are returning the right thing As a result a class that includes ActiveModel Conversion would not pass the lint tests Relevant source L53 L29,,,2016-01-05 10:42:33,2016-01-05 10:46:02
IS,Model first Model last aliases,Every time I promise myself I will remember that last is the newest and first is the oldest one but no My brain just can not accept it and I always forget and mix up these two What do you think about aliasing last as newest and first as oldest Anyone else also feel confused about them,,nateberkopec,2016-01-05 14:29:11,2016-01-05 16:44:28
IS,Params wrapper should come before instrumentation,As of the most recent change to the file 8e489db9dee1f4cfb0c3a259bd59626d86eacb07 lines 239 246 of actionpack lib action controller base rb L239 constitute the end of the list of the modules included in order into ActionController Base The contents of these lines are as follows I am not certain if this is a situation wherein the code was changed and the commenting just needs to be updated or if the code itself is incorrect the later obviously makes this a higher priority but either way a fix should probably be made NOTE The same exact code and thus the same exact error is present in actionpack lib action controller api rb,,"jmbejar,jmbejar,rafaelfranca",2016-01-03 00:36:27,2016-01-06 00:45:21
IS,Postgresql remove index error for Legacy Migrations,When running migrations on a postgresql database after updating rails to 5 0 0 beta1 remove index calls produce PG SyntaxError errors The SQL is coming from ActiveRecord Migration Compatibility remove index which has defines the SQL statement instead of using the drop index syntax defined per database in the adapters,,lsylvester,2016-01-05 09:59:07,2016-01-06 14:41:17
IS,Logger is expected to respond to broadcast messages,The logger method was added by in this commit and docs in Rails now expects a logger to have a broadcast messages method This is a method that does not exist on the other loggers such as the standard lib is logger When you try to set another logger it will break Setting your logging to STDOUT for example will be broken,,"schneems,schneems,schneems",2016-01-04 22:25:40,2016-01-06 17:05:25
IS,Missing documentation on manifest js,As far as I can see documentation is missing on the config initializers assets rb file since this part seems obsolete by the introduction of Sprockets 3 and manifest js,,"maclover7,schneems,schneems,k0kubun,schneems,k0kubun",2015-12-31 11:32:13,2016-01-07 04:20:29
IS,Data send using actioncable is only accessible on page reload,Complete example I have create a failing example here with instructions on how the bug can be reproduced and how the server is set up Problem When data is pushed to the client at the same time the user loads a page no data is received right away Instead the data appears when the page reloads Short example Here we first push some data to a background job which publishes everything it receives back to the websocket connection The client is then waiting for the data to come back and once it does appends it to the page I'm expecting the text This is a background job to show up on the page Instead nothing happens until the page later is reloaded Right after the reload button is pressed the above text appears Take a look at the link posted above for a complete failing example System Rails 5 beta 4d98b0d Ruby 2 2 4 Chrome 46 0 2490 80,,"rafaelfranca,javan,javan,javan",2016-01-03 00:23:32,2016-01-07 04:21:09
IS,generated URL helpers should accept AC Parameters as an argument,In 5 0 0 beta1 I do not think we should expect the same behavior from the last two invocations of the route helper,,"rafaelfranca,prathamesh-sonpatki,rafaelfranca",2015-12-29 17:05:28,2016-01-07 07:13:15
IS,Creating a new project without ActionCable generates cable coffee file,I created a new Project without ActionCable like so rails new rails5 backend skip action cable After that there is a file named cable coffee under app assets javascripts wich is included in application js When I then scaffold a model view and controller opening one of the generated sites does not work as require action cable in cable coffee can not be found Removing that file solves the problem For reference I'm using ruby 2 3 0p0 2015 12 25 revision 53290 x86 64 darwin15,,"prathamesh-sonpatki,prathamesh-sonpatki,pixeltrix",2016-01-07 11:23:55,2016-01-07 11:51:32
IS,This is just a test,sorry for the mess we will clean up in a second,,,2016-01-07 14:31:12,2016-01-07 14:33:14
IS,RoutesInspector should be more explicit when passing a filter that does not match,I was playing around with the CONTROLLER argument passed to the rake routes task and noticed that this error message get displayed when I'm passing the name of a controller that does not exist You do not have any routes defined Should we have instead different message for each case no routes found controller not found You do not have any routes defined I will be glad to open a PR for it smile At the same time should we normalize the controller argument to match route defaults controller names Passing Rails WelcomeController as argument should instead be rails welcome,,"Edouard-chin,Edouard-chin",2016-01-04 22:52:31,2016-01-07 15:38:05
IS,how to send message to specific client with actioncable,Seems that actioncable can only boardcast to all users but can I send message to specific client,,"prathamesh-sonpatki,javan,rafaelfranca",2016-01-07 08:46:00,2016-01-07 16:12:03
IS,sass rails gem not included on Gemfile,When creating a new Rails 5 0 0 beta1 app rails new AppName the sass rails gem is not included on the Gemfile Here is the generated Gemfile The only flag I have on my railsrc file is d postgresql,,rafaelfranca,2016-01-07 16:25:28,2016-01-07 16:33:22
IS,Serialized attributes are not read consistent in Rails 4 2 i e not the same object instance after assignment,This problem is present in of Rails 4 2 and 5 0 0 beta1 but behaves as I expect it to in 4 1 x Here is a gist that demonstrates the problem When I assign an object to a serialized attribute of a model I expect to be able to get the exact same object when I read the attribute but that is not the case,,"kaspth,sgrif,sgrif",2016-01-07 16:39:23,2016-01-07 16:51:47
IS,Deprecation warning for time zone aware types,In time zone conversion rb it says That way you can leverage three state logic and nil on the first boolean rather than dealing with arrays The code for time zone aware attributes will have to be update as well Thoughts,,"cllns,prathamesh-sonpatki,matthewd",2015-12-30 02:44:40,2016-01-07 16:57:28
IS,Documentation for presence validation on boolean field,At the end of the Presence section for active record validations there are examples given of how to deal with the fact that false blank is true presence Since false blank is true if you want to validate the presence of a boolean field you should use one of the following validations I think the first example is incorrect If you use this validation your validations will fail if boolean field name is false which is exactly what the documentation is trying to tell you how to avoid,,sgrif,2016-01-07 15:42:07,2016-01-08 00:07:56
IS,Database migration redo undo operation should be restricted,Accidentally executed migrate db redo STEP 2015xxxxxx instead of VERSION 2015xxxxxx and wiped my production database and following a re creation which also eliminates the possible to recover the lost files thereafter From my point of view Rails should refuse to execute such operation if STEP is apparently not correct especially under production environment,,"rafaelfranca,schneems",2016-01-08 00:33:55,2016-01-08 00:42:57
IS,Request origin does not match request base url,I am running the Rails 5 0 0 beta1 and after deploying to production have noticed something odd My application is running being an Nginx reverse proxy which decrypts SSL Every time I try to submit a form a ActionController InvalidAuthenticityToken is raised I have managed to narrow this down to line 399 L399 in ActionController The problem is that the request origin has https as the protocol and the request base url has http as the protocol I have tried setting the X Forwarded Proto header and using config force ssl true but neither made any difference I have not yet figured out a way to isolate a failing test case but am happy to look into it if anyone has any suggestions,,,2016-01-07 16:47:53,2016-01-08 10:25:32
IS,Confusion between translate in controller and view,This is just a suggestion Currently calling the translate method in a controller versus a view leads to different rendering of strings for instance controller t some message view p t some message p p p rendered view Some Message translation missing en some message Both action controller and action view seem to wrap and apply their own notions of what translate should do and it makes it very confusing especially for newcomers The main options are to call the I18n translate directly in all cases to get consistent behavior no matter where calling it but this seems like a workaround to get 'consistency' Maybe it would be better simply to have the method in the view that adds additional logic called something different for instance pretty translate so it is not confused or something along those lines Just a suggestion for improvement,,matthewd,2016-01-09 22:11:28,2016-01-09 22:23:56
IS,rails console should catch control c,I would like to suggest a change to the rails console When I hit Control C in the rails console the app goes down I would like to suggest that the rails console should not abort the app on C but instead just return a fresh prompt I believe that the rails console repl should behave like a shell I believe that C aka intr when typed in the console should not exit from the repl or abort the app but instead should just return to a fresh input prompt For me as a unix worker c means abort the current action but I still want to stay in the current shell I actually use c in my daily live whenever I screwed up an input line to get a fresh start But then when using that in the rails console I shoot the app There obviously needs to be a way to cancel a runaway loop in development mode But even then just exiting the app is not really helpful First of all I would like to modify the console behavior so that c would just clear the last input line instead of exiting from the app all development mode only I'm not so sure what should happen when c is hit while the app is not in the repl but hung in a loop have you ever heard about the status signal usually bound on t try that with dd In the console when in development modus t aka status should give a stack backtrace c should bring us back to some known state I could even imagine to add binding intr to mark places in code for debugging I believe this could be done If a loop is lost you would be thrown back on c to a console where the last binding intr was set I pry,,rafaelfranca,2016-01-10 01:23:26,2016-01-10 01:48:51
IS,Asset not precompiled in manifest js Rails 5 0 0 beta1,the default manifest js is link tree images link javascripts application js link stylesheets application css but when i run the server i get an error Sprockets Rails Helper AssetNotPrecompiled at pages Asset application css was not declared to be precompiled in production Declare links to your assets in assets config manifest js Examples link javascripts application js link directory javascripts js link directory stylesheets css link tree javascripts js link tree images and restart your server 2 things to consider here Why do i get the error The default links in manifest js are with one and in the exeption with My Gemfile Using Rails 5 0 0 beta1,,"maclover7,maclover7",2016-01-10 23:31:20,2016-01-11 00:14:26
IS,Can rails generate scaffold with namespace Controller and non namespace Model,Something like using several controllers in namespace 'controllers zoo cats controller rb' 'controllers home cats controller rb' 'controllers wild cats controller rb' but only one Model 'models cat rb' I tried rails g model cat name rails g scaffold controller zoo cat name model name cat OR model name zoo cat then edit routes file even edit Model to Zoo Cat But nothing works with errors like unknown method cat path Unsuccessfully autoload contants form helper does not work I have just asked a question on stackoverflow please read,,maclover7,2016-01-11 03:16:27,2016-01-11 03:19:06
IS,Unreleased Rack Version Compatibility Issue,I'm using oath2 in an application through Twitter Facebook and Instagram and I was hoping to upgrade to Rails 5 beta When doing so I ran into a dependency problem It looks like version 2 of Rack is not released yet but is trusted enough to be used in Rails 5 Are the only solutions to this problem Not updating to Rails 5 Forking Oath2 and updating its dependencies I just created an issue here Forking Rails 5 and downgrading its dependencies Definitely seems like the worst choice so feel free to ignore,,"nateberkopec,maclover7",2016-01-11 08:32:38,2016-01-11 12:37:58
IS,Json gem not installing in mac osx,I am having Mac os x 10 11 But when i am trying to install the json gem then it is showing like this Installing json 1 7 7 with native extensions Gem Ext BuildError ERROR Failed to build gem native extension In file included from generator c 1 fbuffer fbuffer h 175 11 warning incompatible pointer to integer conversion initializing 'VALUE' aka 'unsigned long' with an expression of type 'VALUE const char long ' Wint conversion VALUE result rb str new FBUFFER PAIR fb 1 warning and 1 error generated make generator o Error 1 make failed exit code 2 I have googled and updated the version of json 1 7 7 to 1 8 1 again it is showing the same Also it is showing incompatible version with Ruby 2 x,,,2016-01-11 17:14:53,2016-01-11 19:59:37
IS,Migration versioning not mentioned in ActiveRecord changelog,The edge migration guide shows a new syntax for migrations specifically ActiveRecord Migration 5 0 It looks like this was added by in 6940dc860c4b25bff2eded370f2af4316de15a30 but it was not documented in the CHANGELOG for AR,,"radar,maclover7,senny",2016-01-12 00:13:02,2016-01-12 08:10:53
